gbifID,institutionCode,collectionCode,occurrenceID,catalogNumber,recordNumber,recordedBy,fieldNumber,eventDate,year,month,day,eventRemarks,countryCode,stateProvince,locality,decimalLongitude,decimalLatitude,elevation,habitat,eventRemarks.1,references,basisOfRecord,taxonID,scientificNameID,family,genus,species,scientificName,taxonomicStatus,acceptedScientificName,datasetKey,mediaType,occurrenceRemarks,dynamicProperties,fieldNotes,reproductiveCondition,hasGeospatialIssues,hasCoordinate,coordinateUncertaintyInMeters,issue,image_url,acceptedScientificName_corr,Country_name,Binned_latitude
3350230450,,,JQ592217,BioBot10415,,Adrian Guadamuz,,2009-06-04T00:00:00,2009.0,6.0,4.0,,CR,,"Area de Conservacion Guanacaste, Sector Cacao, Rancho Harol, camino a Cacao, bosque alterado en regeneracion",-85.470001,10.9,,,,https://www.ebi.ac.uk/ena/browser/view/JQ592217,PRESERVED_SPECIMEN,ASV:bea835383af4d21e113db23c602bd66f,,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Billia hippocastanum voucher BioBot10415 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Costa Rica,"(7, 17]"
3350219450,,,JQ592219,BioBot12006,,Adrian Guadamuz,,2011-04-07T00:00:00,2011.0,4.0,7.0,,CR,,"Area de Conservacion Guanacaste, Sector Cacao, Sendero el Pajarito en Gongora",-85.470001,10.89,,,,https://www.ebi.ac.uk/ena/browser/view/JQ592219,PRESERVED_SPECIMEN,ASV:4e4af1e94b69cbff3e985b9199148dd5,,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Billia hippocastanum voucher BioBot12006 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Costa Rica,"(7, 17]"
3350207409,,,JQ592215,BioBot10413,,Adrian Guadamuz,,2009-06-04T00:00:00,2009.0,6.0,4.0,,CR,,"Area de Conservacion Guanacaste, Sector Cacao, Rancho Harol, camino a Cacao, bosque alterado en regeneracion",-85.470001,10.9,,,,https://www.ebi.ac.uk/ena/browser/view/JQ592215,PRESERVED_SPECIMEN,ASV:bea835383af4d21e113db23c602bd66f,,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Billia hippocastanum voucher BioBot10413 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Costa Rica,"(7, 17]"
3350146384,,,JQ588082,BioBot11108,,Adrian Guadamuz,,2010-05-06T00:00:00,2010.0,5.0,6.0,,CR,,"Area de Conservacion Guanacaste, Sector Cacao, 300 metros al norte de margen del sendero Derrumbe Sector Cacao.",-85.459999,10.93,,,,https://www.ebi.ac.uk/ena/browser/view/JQ588082,PRESERVED_SPECIMEN,ASV:c200000e4f4153a903c2ce93404df227,,Lauraceae,Beilschmiedia,Beilschmiedia brenesii,Beilschmiedia brenesii C.K.Allen,ACCEPTED,Beilschmiedia brenesii C.K.Allen,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Beilschmiedia brenesii voucher BioBot11108 maturase K (matK) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Beilschmiedia pendula (Sw.) Hemsl.,Costa Rica,"(7, 17]"
3350143348,,,JQ588009,BioBot01351,,Roberto Espinoza,,2009-12-16T00:00:00,2009.0,12.0,16.0,,CR,,"Area de Conservacion Guanacaste, Sector Pailas, Sendero, Al Crater",-85.349998,10.78,,,,https://www.ebi.ac.uk/ena/browser/view/JQ588009,PRESERVED_SPECIMEN,ASV:1166340df0821fac1eec03301b89837a,,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Billia hippocastanum voucher BioBot01351 maturase K (matK) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Costa Rica,"(7, 17]"
3350134524,,,JQ588007,BioBot01349,,Roberto Espinoza,,2009-12-16T00:00:00,2009.0,12.0,16.0,,CR,,"Area de Conservacion Guanacaste, Sector Pailas, Sendero, Al Crater",-85.349998,10.78,,,,https://www.ebi.ac.uk/ena/browser/view/JQ588007,PRESERVED_SPECIMEN,ASV:90b8b0fc0f090387782f737ec516867c,,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Billia hippocastanum voucher BioBot01349 maturase K (matK) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Costa Rica,"(7, 17]"
3350127450,,,JQ592213,BioBot01350,,Roberto Espinoza,,2009-12-16T00:00:00,2009.0,12.0,16.0,,CR,,"Area de Conservacion Guanacaste, Sector Pailas, Sendero, Al Crater",-85.349998,10.78,,,,https://www.ebi.ac.uk/ena/browser/view/JQ592213,PRESERVED_SPECIMEN,ASV:bea835383af4d21e113db23c602bd66f,,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Billia hippocastanum voucher BioBot01350 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Costa Rica,"(7, 17]"
3347108308,,,JQ588015,BioBot10481,,Adrian Guadamuz,,2009-07-21T00:00:00,2009.0,7.0,21.0,,CR,,"Area de Conservacion Guanacaste, Sector Cacao, Rancho Harol, camino a Cacao, bosque alterado en regeneracion",-85.470001,10.9,,,,https://www.ebi.ac.uk/ena/browser/view/JQ588015,PRESERVED_SPECIMEN,ASV:d1b7434310d5b11bb85066bbb84fde04,,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Billia hippocastanum voucher BioBot10481 maturase K (matK) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Costa Rica,"(7, 17]"
3347103365,,,JQ588010,BioBot10395,,Adrian Guadamuz,,2009-06-04T00:00:00,2009.0,6.0,4.0,,CR,,"Area de Conservacion Guanacaste, Sector Cacao, Rancho Harol, camino a Cacao, bosque alterado en regeneracion",-85.470001,10.9,,,,https://www.ebi.ac.uk/ena/browser/view/JQ588010,PRESERVED_SPECIMEN,ASV:d1b7434310d5b11bb85066bbb84fde04,,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Billia hippocastanum voucher BioBot10395 maturase K (matK) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Costa Rica,"(7, 17]"
3347090206,,,JQ588014,BioBot10479,,Adrian Guadamuz,,2009-07-21T00:00:00,2009.0,7.0,21.0,,CR,,"Area de Conservacion Guanacaste, Sector Cacao, Rancho Harol, camino a Cacao, bosque alterado en regeneracion",-85.470001,10.9,,,,https://www.ebi.ac.uk/ena/browser/view/JQ588014,PRESERVED_SPECIMEN,ASV:bcdc7307c5e7abee3972fa2e9e3c357c,,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Billia hippocastanum voucher BioBot10479 maturase K (matK) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Costa Rica,"(7, 17]"
3347085355,,,JQ592220,BioBot12019,,Adrian Guadamuz,,2011-04-07T00:00:00,2011.0,4.0,7.0,,CR,,"Area de Conservacion Guanacaste, Sector Cacao, Sendero el Pajarito en Gongora",-85.470001,10.89,,,,https://www.ebi.ac.uk/ena/browser/view/JQ592220,PRESERVED_SPECIMEN,ASV:4e4af1e94b69cbff3e985b9199148dd5,,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Billia hippocastanum voucher BioBot12019 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Costa Rica,"(7, 17]"
3347051180,,,JQ592221,BioBot12027,,Adrian Guadamuz,,2011-04-07T00:00:00,2011.0,4.0,7.0,,CR,,"Area de Conservacion Guanacaste, Sector Cacao, Sendero el Pajarito en Gongora",-85.470001,10.89,,,,https://www.ebi.ac.uk/ena/browser/view/JQ592221,PRESERVED_SPECIMEN,ASV:bea835383af4d21e113db23c602bd66f,,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Billia hippocastanum voucher BioBot12027 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Costa Rica,"(7, 17]"
3347005049,,,JQ588012,BioBot10414,,Adrian Guadamuz,,2009-06-04T00:00:00,2009.0,6.0,4.0,,CR,,"Area de Conservacion Guanacaste, Sector Cacao, Rancho Harol, camino a Cacao, bosque alterado en regeneracion",-85.470001,10.9,,,,https://www.ebi.ac.uk/ena/browser/view/JQ588012,PRESERVED_SPECIMEN,ASV:d1b7434310d5b11bb85066bbb84fde04,,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,d8cd16ba-bb74-4420-821e-083f2bac17c2,,"Billia hippocastanum voucher BioBot10414 maturase K (matK) gene, partial cds; chloroplast.",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Costa Rica,"(7, 17]"
3345568481,MBM,MBM,5599371,MBM302260,7717,"Álvarez, D.;Jiménez, I.",,2004-01-02T00:00:00,2004.0,1.0,2.0,,MX,Campeche,"A 0,58 km al SE del poblado Carlos A. Madrazo",-89.242778,18.176111,146.0,,,,PRESERVED_SPECIMEN,,,Solanaceae,Cestrum,Cestrum nocturnum,Cestrum nocturnum L.,ACCEPTED,Cestrum nocturnum L.,5c9a924c-8d45-4452-8604-415a118578aa,StillImage,"Arbusto de 2,5 m de altura con frutos inmaduros color verde.",,"Arbusto de 2,5 m de altura con frutos inmaduros color verde.; Selva alta o mediana subperennifolia.",,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,http://imagens1.jbrj.gov.br/fsi/server?type=image&source=mbm/sibbr3/30/22/60/MBM302260.JPG,Cestrum megalophyllum Dunal,Mexico,"(17, 27]"
3343151195,VIES,VIES,BRA:VIES:VIES:28105,28105,7799,"R.C. Forzza; K. Hmeljevski, H. Medeiros",,2014-02-14T00:00:00,2014.0,2.0,14.0,,BR,Espírito Santo,Córrego do Viadinho. Córrego do Viadinho. Floresta alterada na base de inselbergue.,-40.572778,-18.645555,187.0,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia oblongifolia,Casearia oblongifolia Cambess.,ACCEPTED,Casearia oblongifolia Cambess.,4d0fa690-1551-46f0-9a22-acfec0e00dd0,,"Arbusto, ca. 3 m alt. Frutos verdes a vermelhos; sementes com arilo alaranjado.",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION,,Casearia sylvestris Sw.,Brazil,"(-23, -13]"
3343140538,VIES,VIES,BRA:VIES:VIES:25553,25553,3637,"Assis, A.M.; Santos, R.; Herzog, T. & Lopes, J.C.",,2013-01-21T00:00:00,2013.0,1.0,21.0,,BR,Espírito Santo,ArcelorMittal - floresta de tabuleiro secundária (estágio médio).,-40.228889,-20.223333,30.0,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia oblongifolia,Casearia oblongifolia Cambess.,ACCEPTED,Casearia oblongifolia Cambess.,4d0fa690-1551-46f0-9a22-acfec0e00dd0,,Arbusto. Botões verdes. Frutos verdes e interior vinososo.,,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION,,Casearia sylvestris Sw.,Brazil,"(-23, -13]"
3343136853,VIES,VIES,BRA:VIES:VIES:40255,40255,415,"Dal col, A.C.S.",,2015-07-26T00:00:00,2015.0,7.0,26.0,,BR,Espírito Santo,Afloramento rochoso entre Peracanga e Bacutia.,-40.528056,-20.733333,,,,,PRESERVED_SPECIMEN,,,Solanaceae,Cestrum,Cestrum nocturnum,Cestrum nocturnum L.,ACCEPTED,Cestrum nocturnum L.,4d0fa690-1551-46f0-9a22-acfec0e00dd0,,Flores amarelas.,,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION,,Cestrum megalophyllum Dunal,Brazil,"(-23, -13]"
3308755678,IBUNAM,MEXU,urn:catalog:IBUNAM:MEXU:1390513:2a2b9685a96e0e3ba756ce6209d0bcff,1390513,,Luis A. Castillo Hernández; H. Flores; Helga Ochoterena B.; A. Torres; N. Mendoza; F. Corona,226,2011-12-13T00:00:00,2011.0,12.0,13.0,,MX,Veracruz de ignacio de la llave,"Reserva del Bicentenario, zona de amortiguamiento. Instituto Tecnologico Suoerior de Zongolica, km 4 de la Carretera a la Compañia",-97.00777,18.65222,1475.0,,,,PRESERVED_SPECIMEN,2982242ac96b7aaac8b3b6f45cb04c1d,72862.0,Solanaceae,Cestrum,Cestrum nocturnum,Cestrum nocturnum L.,ACCEPTED,Cestrum nocturnum L.,8016518a-f762-11e1-a439-00145eb45e9a,,"Herbario Nacional de México (MEXU). Plantas de Veracruz, México",,,,False,True,90.0,GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,,Cestrum megalophyllum Dunal,Mexico,"(17, 27]"
3308753823,IBUNAM,MEXU,urn:catalog:IBUNAM:MEXU:1391186:665e32fef683178bc0f9747aae68051b,1391186,,P. Simá; R. Durán; M. Méndez,1418,1992-07-10T00:00:00,1992.0,7.0,10.0,,MX,Yucatan,"1 km al W de la desviación, km 20 de la carretera El Cuyo a Colonia Yucatán.",-87.75833,21.35556,,Selva mediana perturbada,,,PRESERVED_SPECIMEN,a8b60f75bbd8950a2014d0d5c85c4000,56243.0,Salicaceae,Casearia,Casearia sylvestris,Casearia subsessiliflora Lundell,SYNONYM,Casearia sylvestris Sw.,8016518a-f762-11e1-a439-00145eb45e9a,,"""Nota de determinación. Plantas de la Península de Yucatán. Proyecto Flora Ilustrada de la Península de Yucatán. Plantas de México. Península de Yucatán. Herbario del Centro de Investigación Científica de Yucatán A.C. (CICY) """"U Najil Tikin Xiw""""""",,,,False,True,70.0,GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,,Casearia sylvestris Sw.,Mexico,"(17, 27]"
3308750892,IBUNAM,MEXU,urn:catalog:IBUNAM:MEXU:1371065:491f1905b623ea1ddf5a027ef45b6e81,1371065,,Celso Gutiérrez Báez,8072,2003-11-16T00:00:00,2003.0,11.0,16.0,,MX,Campeche,"Revolución, entre Escárcega y Champotón",-90.72833,18.90278,10.0,"Selva baja caducifolia, secundaria, suelo negro",,,PRESERVED_SPECIMEN,2982242ac96b7aaac8b3b6f45cb04c1d,72862.0,Solanaceae,Cestrum,Cestrum nocturnum,Cestrum nocturnum L.,ACCEPTED,Cestrum nocturnum L.,8016518a-f762-11e1-a439-00145eb45e9a,,"Herbario UACAM. Universidad Autónoma de Campeche, UAC. Chiapas",,,,False,True,80.0,GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,,Cestrum megalophyllum Dunal,Mexico,"(17, 27]"
3308747281,IBUNAM,MEXU,urn:catalog:IBUNAM:MEXU:1360181:3d8575c2c98f415b8eaf462a1af93b0b,1360181,,Jorge Martínez Meléndez,814,2005-04-22T00:00:00,2005.0,4.0,22.0,,MX,Chiapas,"Cima del Cerro Cebú, Reserva de la Biósfera El Triunfo",-93.04889,15.82139,2246.0,,,,PRESERVED_SPECIMEN,e204a31d0274123bc92c40fdb2d19d81,30641.0,Ericaceae,Cavendishia,Cavendishia bracteata,Cavendishia crassifolia (Benth.) Hemsl.,SYNONYM,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,8016518a-f762-11e1-a439-00145eb45e9a,,Herbario Eizi Matuda (HEM).,,,,False,True,100.0,GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,,Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold,Mexico,"(7, 17]"
3308740903,IBUNAM,MEXU,urn:catalog:IBUNAM:MEXU:1323006:e01c6559172690a033b4499e9d5a8f5a,1323006,,V. E. Luna M.,905,1993-12-08T00:00:00,1993.0,12.0,8.0,,MX,Veracruz de ignacio de la llave,Desviación a Jalcomulco,-96.80833,19.36667,500.0,"Selva baja caducifolia, semicálido húmedo, suelo café a negro",,,PRESERVED_SPECIMEN,2982242ac96b7aaac8b3b6f45cb04c1d,72862.0,Solanaceae,Cestrum,Cestrum nocturnum,Cestrum nocturnum L.,ACCEPTED,Cestrum nocturnum L.,8016518a-f762-11e1-a439-00145eb45e9a,,Instituto de Ecología A.C. (XAL),,,,False,True,80.0,GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,,Cestrum megalophyllum Dunal,Mexico,"(17, 27]"
3308724933,IBUNAM,MEXU,urn:catalog:IBUNAM:MEXU:1268015:46390ed9c31b29d7d3e633e9a2b5b013,1268015,,Gerardo Herrera; Victor Mora,199,1986-11-03T00:00:00,1986.0,11.0,3.0,,CR,Alajuela,Reserva Forestal de San Ramon,-84.60778,10.21472,900.0,,,,PRESERVED_SPECIMEN,181a66e6413f3a52f72e9ad56f6b3b7c,30658.0,Ericaceae,Cavendishia,Cavendishia melastomoides,Cavendishia melastomoides Benth. & Hook.fil. ex Hemsl.,ACCEPTED,Cavendishia melastomoides Benth. & Hook.fil. ex Hemsl.,8016518a-f762-11e1-a439-00145eb45e9a,,Nota de determinación: Missouri Botanical Garden Herbarium (MO),,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,,Cavendishia bracteata (Ruiz & Pav. ex J. St.-Hil.) Hoerold,Costa Rica,"(7, 17]"
3308720953,IBUNAM,MEXU,urn:catalog:IBUNAM:MEXU:1271418:798286ee42287a6781abbc1b2b48d578,1271418,,Gabriel Aguilar; Raúl Arcos M.,11514,2004-10-13T00:00:00,2004.0,10.0,13.0,,MX,Chiapas,A 0.65 km al NE del poblado Frontera Corozal,-90.876,16.81606,123.0,,,,PRESERVED_SPECIMEN,2982242ac96b7aaac8b3b6f45cb04c1d,72862.0,Solanaceae,Cestrum,Cestrum nocturnum,Cestrum nocturnum L.,ACCEPTED,Cestrum nocturnum L.,8016518a-f762-11e1-a439-00145eb45e9a,,"Plantas de México: Chiapas. Herbario Nacional de México (MEXU), Instituto de Biología, UNAM, Instituto de Ecología UNAM-SEMARNAT-CONACYT. Proyecto 0435/B-1",,,,False,True,90.0,GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,,Cestrum megalophyllum Dunal,Mexico,"(7, 17]"
3308720814,IBUNAM,MEXU,urn:catalog:IBUNAM:MEXU:1267847:b1908fbd0c5815d3ff2f653ef4701dca,1267847,,Antonio Cruz Rivas,66ac,2002-03-23T00:00:00,2002.0,3.0,23.0,,MX,Puebla,Aconco,-97.62306,19.97778,1020.0,,,,PRESERVED_SPECIMEN,2982242ac96b7aaac8b3b6f45cb04c1d,72862.0,Solanaceae,Cestrum,Cestrum nocturnum,Cestrum nocturnum L.,ACCEPTED,Cestrum nocturnum L.,8016518a-f762-11e1-a439-00145eb45e9a,,"Uso: sombra, medicinal, leña",,,,False,True,80.0,GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,,Cestrum megalophyllum Dunal,Mexico,"(17, 27]"
3308709019,IBUNAM,MEXU,urn:catalog:IBUNAM:MEXU:1227532:f0ae81269ed692aaf69e09308a584095,1227532,,D. Alvarez,5997,2003-07-08T00:00:00,2003.0,7.0,8.0,,MX,Campeche,A 0.6 km al O del poblado Plan de Ayala,-89.47111,18.06917,264.0,,,,PRESERVED_SPECIMEN,2982242ac96b7aaac8b3b6f45cb04c1d,72862.0,Solanaceae,Cestrum,Cestrum nocturnum,Cestrum nocturnum L.,ACCEPTED,Cestrum nocturnum L.,8016518a-f762-11e1-a439-00145eb45e9a,,Plantas de México: Campeche. Herbario Nacional de México (MEXU). CONABIO-UNAM,,,,False,True,90.0,GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,,Cestrum megalophyllum Dunal,Mexico,"(17, 27]"
3308705840,IBUNAM,MEXU,urn:catalog:IBUNAM:MEXU:1387654:a8988c9cf3380dad2020fde99f6dc961,1387654,,J. Rojas,12,1998-09-06T00:00:00,1998.0,9.0,6.0,,MX,Guerrero,0.5 km al Oeste de El Molote,-100.1725,17.4245,1725.0,"Tipo de vegetación: Bosque mesófilo de montaña, primaria",,,PRESERVED_SPECIMEN,b12215dbe98d64c8fd8eca9a8029b454,69772.0,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,8016518a-f762-11e1-a439-00145eb45e9a,,"Laboratorio de Plantas Vasculares. Facultad de Ciencias, UNAM. Plantas de Guerrero, México",,,,False,True,100.0,GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Mexico,"(17, 27]"
3308700176,IBUNAM,MEXU,urn:catalog:IBUNAM:MEXU:1227393:b74b2ae154cd6ebca62d74da57281e8c,1227393,,G. Aguilar M.; C. Chancayun,8428,2003-11-15T00:00:00,2003.0,11.0,15.0,,MX,Chiapas,A 0.09 km al SO de la comunida de Lacanjá Chansayab,-91.12972,16.76083,325.0,,,,PRESERVED_SPECIMEN,2982242ac96b7aaac8b3b6f45cb04c1d,72862.0,Solanaceae,Cestrum,Cestrum nocturnum,Cestrum nocturnum L.,ACCEPTED,Cestrum nocturnum L.,8016518a-f762-11e1-a439-00145eb45e9a,,CONABIO-UNAM. Plantas de México: Chiapas,,,,False,True,90.0,GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,,Cestrum megalophyllum Dunal,Mexico,"(7, 17]"
3308696304,IBUNAM,MEXU,urn:catalog:IBUNAM:MEXU:1187162:6e6854e17510a9c8c8806a80b242039a,1187162,,A. Rincón G.,3079,2004-09-15T00:00:00,2004.0,9.0,15.0,,MX,Oaxaca,Cuenca del Río Perfume (ladera O) 9.1 km en línea recta al S (173) de Santa Cruz Tepetotutla,-96.54694,17.65778,2430.0,,,,PRESERVED_SPECIMEN,b12215dbe98d64c8fd8eca9a8029b454,69772.0,Sapindaceae,Billia,Billia rosea,Billia hippocastanum Peyr.,SYNONYM,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,8016518a-f762-11e1-a439-00145eb45e9a,,"Plantas de Oaxaca, México",,,,False,True,90.0,GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION,,Billia rosea (Planch. & Linden) C.Ulloa & P.Jørg.,Mexico,"(17, 27]"
